income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,client_segment,sect_empl,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,company_ic,claims_no,claims_am,nights_booked,shop_am,shop_use,retired,gold_status,dining_ic_False,dining_ic_True,dining_ic_missing,presidential_False,presidential_True,presidential_missing,gender_M,gender_V,score_pos,score_neg,tenure_started_in_season,is_return_customer
1.4167091544535162,1.390778712350235,1.6540663683617998,-0.3404754447302267,-0.4227992502284711,0.9992328702582938,False,False,True,False,False,False,1.74177096156534,True,0.42310336570616724,True,0.3149073441160756,-0.1477195101707407,True,True,0.8326392714956142,0.99296673741879,True,True,False,1.2788021402593193,1.9007145312307867,2.0039722061076746,False,-0.2857456398198083,-0.09121396943625619,1.0666284386353915,2.9795216354400695,True,False,True,True,False,False,True,False,False,False,True,-0.17606631916894147,0.40266346613158016,True,True
1.1589265709728251,-0.43704636398635316,0.3469597365756159,-0.3404754447302267,-0.4227992502284711,1.9742220577627798,False,False,False,True,False,False,0.38233996717287955,True,0.22710875100514125,False,0.6753937390296525,-0.1477195101707407,False,True,-0.422646681883792,0.99296673741879,True,False,False,0.00768818921999597,-0.44444568640719884,-0.6526216280376385,False,-0.2857456398198083,-0.09121396943625619,-0.7184519664840575,-0.29914734521728953,False,False,False,True,False,False,True,False,False,True,False,-0.030715249608383476,0.2863583936075799,False,True
0.24682074980477858,0.21652829462127463,0.6250041950575189,0.594388396131168,3.969000291411773,1.865889925817837,False,False,False,True,True,False,1.401913212967225,True,1.0802626586620396,True,0.8582168040704093,-0.40058880109287154,True,True,-0.422646681883792,-0.2352414963959727,True,True,False,1.2788021402593193,0.7281344224117938,-0.2882509026561117,False,-0.2857456398198083,-0.09121396943625619,2.082707936542468,-0.29914734521728953,False,False,False,True,False,False,True,False,False,True,False,-0.7169817586812551,0.34984500740331337,False,True
0.7996460842007117,0.8878999174631316,-0.34705247794233235,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,True,True,False,-0.637233278621466,True,0.22710875100514125,False,-0.5035078136227806,1.3694962353620443,True,True,-0.422646681883792,-0.2352414963959727,False,False,False,-1.2634257618193272,-0.44444568640719884,0.6789877501748502,False,-0.2857456398198083,-0.09121396943625619,-0.9118643239273905,-0.29914734521728953,False,False,False,True,False,False,True,False,False,True,False,-0.1000784170347737,-0.26816556420503423,False,True
0.0977344406210426,0.5115312072011754,-0.4039442837302334,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,True,False,False,False,-0.29737553002335076,True,-2.3000555304261963,False,0.652831347334808,1.179844267170446,False,True,0.8326392714956142,-0.2352414963959727,True,True,False,-1.2634257618193272,-0.44444568640719884,0.9572344859207433,False,-0.2857456398198083,-0.09121396943625619,0.7692567055374835,-0.29914734521728953,False,False,False,True,False,False,True,False,False,False,True,0.3765431761831446,0.19448261736334121,False,True
-0.9545985697223801,-1.2941124294769455,-0.7293737677653088,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,True,True,False,-0.637233278621466,True,0.42310336570616724,False,-1.9110940105976386,-1.6649352557035257,False,False,-1.6779326352631982,-0.2352414963959727,False,False,False,-1.2634257618193272,-0.44444568640719884,-1.7987331824195316,False,-0.2857456398198083,-0.09121396943625619,-0.7184519664840575,-0.29914734521728953,False,False,False,True,False,False,True,False,False,True,False,0.1739675191044041,-1.4786273303916018,False,False
0.3648283641881268,0.7318069150804845,-0.17272152993110612,-0.3404754447302267,-0.4227992502284711,1.9742220577627798,False,False,False,True,False,False,-0.29737553002335076,False,0.9765732179063429,False,-3.126039219050921,-0.6534580920150024,True,False,-0.422646681883792,-0.2352414963959727,True,True,True,0.00768818921999597,-0.44444568640719884,-0.5863724052409972,False,-0.2857456398198083,-0.09121396943625619,0.09706007134820163,-0.29914734521728953,False,False,False,True,False,False,True,False,False,True,False,0.5987145004219003,0.7172404052178086,False,True
0.8406012219954547,0.9157569814986508,-0.2878277941265839,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,False,False,False,0.04248221857476439,True,0.5895901841750443,False,-0.061512024053756,1.0534096217093807,True,True,-0.422646681883792,-0.2352414963959727,True,False,False,-1.2634257618193272,-0.44444568640719884,0.725362206132499,False,-0.2857456398198083,-0.09121396943625619,-1.1742674170416532,0.7143215176440308,True,True,False,True,False,False,True,False,False,True,False,-0.810354862648439,0.3511161854223903,False,True
1.5102928685972417,1.165319192368506,1.7145605764176461,5.005204311960052,1.773100520591651,1.4325613980380654,False,False,False,True,True,False,1.401913212967225,False,-0.3127537038455048,False,1.1710847895761687,-0.7166754147455351,True,True,0.8326392714956142,-0.2352414963959727,True,True,True,0.00768818921999597,-0.44444568640719884,-0.9043686746648751,False,-0.2857456398198083,-0.09121396943625619,-0.7184519664840575,-0.29914734521728953,False,False,False,True,False,False,True,False,False,True,False,0.2510565150364909,-0.9394010702707751,False,True
1.7270318035685974,1.329948281811575,0.15459300394446074,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,False,False,False,0.04248221857476439,False,-0.3127537038455048,False,-0.9225299819074293,2.1913214308589697,False,True,0.8326392714956142,-0.2352414963959727,True,False,False,-1.2634257618193272,-0.44444568640719884,0.34111671391197995,False,-0.2857456398198083,-0.09121396943625619,0.7483661202881138,-0.29914734521728953,False,True,False,True,False,False,True,False,False,False,True,-1.017539158968143,1.327926463471466,True,True
-0.7998860125986685,-0.17304601407644837,-0.46101883116171183,-0.3404754447302267,-0.4227992502284711,-0.4090848450259638,False,False,False,False,False,False,1.401913212967225,True,0.5895901841750443,False,0.1916079539274109,0.2948017489429883,False,False,-0.422646681883792,-0.2352414963959727,True,False,False,0.00768818921999597,-0.44444568640719884,-1.6331101254279285,False,-0.2857456398198083,-0.09121396943625619,0.09706007134820163,-0.29914734521728953,False,False,False,True,False,False,True,False,False,False,True,1.806221105579357,0.8528073244328164,True,True
-0.5864649222618803,-0.0812457638024548,-0.6366588489806357,-0.3404754447302267,-0.4227992502284711,0.4575722105335793,False,False,False,True,True,False,-1.316948775817696,True,-0.01083439323008204,False,-0.18461836900026765,-1.348848642050862,True,True,-0.422646681883792,-0.2352414963959727,True,False,False,0.00768818921999597,0.7281344224117938,-1.0964914207751346,False,-0.2857456398198083,-0.09121396943625619,0.3621896276650813,-0.29914734521728953,False,False,False,True,False,False,True,False,False,False,True,1.072818560888586,1.7643187740037753,True,True
0.37933300196853265,0.7393221342537486,0.57666426559677,0.9472536693974788,2.871050406001712,0.9992328702582938,False,False,False,True,False,False,-1.316948775817696,False,0.5895901841750443,True,-0.5849127454111693,0.10514978075139013,True,True,-0.422646681883792,-0.2352414963959727,True,False,False,0.00768818921999597,-0.44444568640719884,0.33449179163231585,False,-0.2857456398198083,-0.09121396943625619,1.3136039690952102,-0.29914734521728953,False,False,False,True,False,False,True,False,False,True,False,-1.5821761978270998,0.511179440277223,True,True
-0.9545985697223801,-1.2941124294769455,-0.7284951381688024,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,True,True,False,-0.9770910272195811,True,0.22710875100514125,False,-1.3042191885535932,-0.7798927374760678,False,False,-0.422646681883792,-0.2352414963959727,False,False,False,0.00768818921999597,-0.44444568640719884,-1.5933605917499438,False,-0.2857456398198083,-0.09121396943625619,-0.7184519664840575,-0.29914734521728953,False,False,False,True,False,False,True,False,False,True,False,0.8197320427204291,-0.7854773102600987,False,False
1.069030383451923,0.9760021293223604,-0.20762671114214995,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,False,False,False,1.0620554643691098,True,-1.3368402922257825,False,1.1972858648814908,0.8637576535177827,False,True,0.8326392714956142,-0.2352414963959727,True,False,False,-1.2634257618193272,-0.44444568640719884,0.11586935640339979,False,-0.2857456398198083,-0.09121396943625619,-0.7184519664840575,-0.29914734521728953,False,True,False,True,False,False,True,False,False,False,True,-0.06396517866383923,-0.015559833635741118,True,True
0.26691862755489426,0.6244300669333026,1.2894437038815911,3.4997985682200126,1.773100520591651,1.1075650022032366,False,False,False,True,True,False,-0.637233278621466,False,0.22710875100514125,True,0.44652012555013343,-0.9063273829371332,True,True,0.8326392714956142,-0.2352414963959727,True,True,False,1.2788021402593193,0.7281344224117938,0.43386562582727767,False,-0.2857456398198083,-0.09121396943625619,1.0666284386353915,0.3599273603011773,True,False,False,True,False,False,True,False,False,False,True,-1.4074172941567766,-1.5885454576580895,True,True
0.08277545809590323,0.47006613353193377,1.6715910255655175,-0.3404754447302267,0.67515063518159,-0.08408844919113515,False,False,False,True,False,False,0.04248221857476439,True,0.22710875100514125,True,-1.7791449508445987,-1.348848642050862,True,True,-0.422646681883792,0.99296673741879,True,False,False,1.2788021402593193,-0.44444568640719884,-0.9507431306225239,False,1.238231105885836,-0.09121396943625619,-0.7184519664840575,0.4292521978998025,True,False,False,False,True,False,True,False,False,False,True,-2.0922962117110893,-0.7969806157231277,False,True
-0.8717388878515351,-0.40600982233809263,0.3063541670286652,-0.07238949036556203,1.773100520591651,0.6742364744234651,False,False,False,False,False,False,2.7613442073596857,True,1.0802626586620396,False,-0.5496615917185981,0.2948017489429883,True,True,-0.422646681883792,-0.2352414963959727,False,True,False,0.00768818921999597,-0.44444568640719884,-0.12262784566450863,False,-0.2857456398198083,-0.09121396943625619,0.633400937923508,-0.29914734521728953,False,False,False,True,False,False,True,False,False,True,False,-0.4496578214130803,0.2637586479184789,True,True
1.8688025966089337,0.8060370403211673,0.9641497881126275,-0.3404754447302267,-0.4227992502284711,2.5158827174874943,False,True,True,True,True,False,0.7221977157709947,True,-0.7223684876352348,True,0.6462391763034464,-0.40058880109287154,True,True,2.0879252248750206,-0.2352414963959727,True,False,False,1.2788021402593193,-0.44444568640719884,1.367979667259919,False,-0.2857456398198083,-0.09121396943625619,1.105889496628527,-0.29914734521728953,False,False,False,True,False,False,True,False,False,True,False,0.568689633338929,-0.3489022910288649,True,True
-0.9545985697223801,-1.2941124294769455,-0.7293737677653088,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,False,False,True,-0.29737553002335076,True,0.42310336570616724,False,-0.4140024055354361,-0.8431100602066005,False,True,-0.422646681883792,-0.2352414963959727,True,False,False,0.00768818921999597,-0.44444568640719884,-0.9904926643005086,False,-0.2857456398198083,-0.09121396943625619,-1.5679038494581954,-0.29914734521728953,False,False,False,True,False,False,True,False,False,False,True,2.0162576280784044,0.8427099635944595,False,False
-0.6922754442004722,-1.2941124294769455,0.07293183461018461,-0.3404754447302267,-0.4227992502284711,-0.19242058113607804,False,False,False,True,False,False,2.4214864587615703,True,1.3429585729848799,True,-2.295042918722056,-0.8431100602066005,True,True,-0.422646681883792,-0.2352414963959727,False,True,False,1.2788021402593193,-0.44444568640719884,-0.9176185192242033,False,-0.2857456398198083,-0.09121396943625619,0.8092566489586718,-0.29914734521728953,False,False,False,True,False,False,True,False,False,True,False,0.025998234956162714,0.5842142475251246,True,False
0.683228859956463,0.843546809047386,-0.13575237293024353,2.452659413137519,3.969000291411773,0.7825686063684081,True,False,False,True,False,False,-0.9770910272195811,True,1.3429585729848799,True,0.1904666814307048,-0.2741541556318061,False,True,-0.422646681883792,-0.2352414963959727,True,True,False,1.2788021402593193,1.9007145312307867,1.6064768693278273,False,-0.2857456398198083,-0.09121396943625619,1.3939511159960971,-0.29914734521728953,False,False,False,True,False,False,True,False,False,True,False,-1.4510867404225223,0.3263002485509922,True,True
-0.3336139531509343,0.9817860417890575,-0.3118782703312988,-0.3404754447302267,-0.4227992502284711,-0.08408844919113515,False,False,False,False,False,False,-0.637233278621466,False,0.7342314604940818,True,0.5883648233778754,1.243061589900979,False,False,-0.422646681883792,-0.2352414963959727,True,False,False,-1.2634257618193272,-0.44444568640719884,-0.791744995910585,False,-0.2857456398198083,-0.09121396943625619,1.0391755149315485,-0.29914734521728953,False,True,False,True,False,False,True,False,False,False,True,0.4440293387804096,-1.2641919590691841,False,True
-0.944918494874602,-1.2941124294769455,-0.6358355941158093,-0.3404754447302267,-0.4227992502284711,-0.5715830429433781,False,False,False,True,False,False,-0.637233278621466,True,1.0802626586620396,False,0.7636894080936979,-1.4752832875119275,True,True,-0.422646681883792,-0.2352414963959727,True,False,False,-1.2634257618193272,-0.44444568640719884,-1.5867356694702797,False,1.238231105885836,-0.09121396943625619,-0.33381432026617336,-0.29914734521728953,False,False,False,True,False,False,True,False,False,False,True,-0.8448308894833029,0.5152688006380269,False,False
-0.9545985697223801,-1.2941124294769455,-0.7188658291656577,-0.3404754447302267,-0.4227992502284711,-0.7340812408607925,False,False,False,False,True,False,-1.316948775817696,False,-2.3000555304261963,True,-0.6215307535274166,0.5476710398651191,False,True,-1.6779326352631982,-0.2352414963959727,True,False,True,-1.2634257618193272,-0.44444568640719884,-0.7056210062749514,False,-0.2857456398198083,-0.09121396943625619,-0.7184519664840575,-0.29914734521728953,False,True,False,True,False,False,True,False,False,True,False,0.4077831487685163,-0.7854773102600987,False,False
1.8656916405132808,0.8274590913524843,2.960872583995508,-0.3404754447302267,-0.4227992502284711,-0.19242058113607804,False,False,False,False,False,False,0.38233996717287955,True,-0.3127537038455048,True,0.27684705934932125,1.7488001717452406,True,True,0.8326392714956142,-0.2352414963959727,True,False,False,-1.2634257618193272,-0.44444568640719884,0.4669902372255983,False,-0.2857456398198083,-0.09121396943625619,0.6079569779066479,-0.29914734521728953,False,True,False,True,False,False,True,False,False,False,True,-0.650871824477601,-0.6699172817637057,False,True
